days,weight_kg
0.09880803011292372, 3.218860601673101
0.433545438250583, 3.214687902187902
0.7682828463882423, 3.2007789039039034
1.1030202545258998, 3.193824404761904
1.437757662663559, 3.1979971042471034
1.7724950708012184, 3.2021698037323034
2.1072324789388777, 3.2091243028743026
2.441969887076537, 3.216078802016301
2.7767072952141962, 3.2244242009867
3.1114447033518555, 3.2313787001286993
3.446182111489515, 3.2397240990990985
3.780919519627174, 3.2480694980694977
4.115656927764833, 3.256414897039896
4.450394335902493, 3.2647602960102953
4.785131744040152, 3.2731056949806945
5.119869152177811, 3.284232893607893
5.4546065603154705, 3.292578292578292
5.78934396845313, 3.3009236915486913
6.124081376590789, 3.3120508901758896
6.458818784728445, 3.321787188974689
6.793556192866104, 3.331523487773487
7.1003988169922945, 3.3398688867438864
7.463031009141423, 3.3509960853710847
7.797768417279082, 3.362123283998283
8.132505825416741, 3.3732504826254823
8.4672432335544, 3.3829867814242807
8.80198064169206, 3.39272308022308
9.13671804982972, 3.4038502788502782
9.471455457967378, 3.4149774774774766
9.806192866105038, 3.423322876447876
10.140930274242697, 3.435840974903474
10.475667682380356, 3.4469681735306734
10.810405090518016, 3.4567044723294718
11.145142498655675, 3.46922257078507
11.479879906793334, 3.4831315690690685
11.814617314930993, 3.491476968039467
12.149354723068653, 3.502604166666666
12.484092131206312, 3.5151222651222644
12.818829539343971, 3.527640363577863
13.15356694748163, 3.540158462033461
13.488304355619286, 3.5526765604890596
13.845357590966122, 3.5610219594594588
14.157779171894605, 3.576321857571857
14.492516580032264, 3.5902308558558556
14.827253988169923, 3.601358054483054
15.161991396307583, 3.6152670527670523
15.496728804445242, 3.6277851512226507
15.831466212582901, 3.640303249678249
16.16620362072056, 3.6528213481338474
16.50094102885822, 3.6653394465894458
16.835678436995877, 3.680639344701844
17.17041584513354, 3.6917665433290425
17.505153253271196, 3.705675541613041
17.83989066140886, 3.7168027402402393
18.174628069546515, 3.7307117385242385
18.509365477684177, 3.744620736808236
18.844102885821833, 3.7571388352638344
19.178840293959496, 3.769656933719433
19.51357770209715, 3.783565932003431
19.848315110234815, 3.7974749302874304
20.18305251837247, 3.808602128914628
20.517789926510133, 3.822511127198627
20.85252733464779, 3.830161076254826
21.18726474278545, 3.848938223938223
21.522002150923107, 3.8614563223938214
21.85673955906077, 3.8739744208494207
22.191476967198426, 3.889274318961819
22.52621437533609, 3.9004015175890165
22.860951783473745, 3.914310515873016
23.195689191611407, 3.9254377145002133
23.530426599749063, 3.9393467127842126
23.865164007886726, 3.950473911411411
24.19990141602438, 3.9643829096954093
24.56253360817351, 3.976205558236808
24.8693762322997, 3.989419106606606
25.204113640437356, 4.000546305233804
25.510956264563546, 4.009587154118403
25.873588456712675, 4.028364301801801
26.208325864850337, 4.0408824002573995
26.543063272987993, 4.053400498712998
26.877800681125656, 4.065918597168596
27.21253808926331, 4.079827595452595
27.547275497400975, 4.090954794079794
27.854118121527158, 4.099300193050192
28.216750313676293, 4.115990990990991
28.55148772181395, 4.127118189618189
28.88622512995161, 4.139636288073788
29.220962538089267, 4.150763486700986
29.55569994622693, 4.164672484984985
29.890437354364586, 4.1757996836121825
30.22517476250225, 4.189708681896182
30.559912170639905, 4.20083588052338
30.894649578777567, 4.2133539789789785
31.229386986915223, 4.224481177606177
31.56412439505288, 4.236999276061775
31.89886180319054, 4.249517374517374
32.2335992113282, 4.262035472972973
32.56833661946586, 4.273162671600171
32.903074027603516, 4.2842898702273695
33.23781143574118, 4.296807968682968
33.572548843878835, 4.306544267481767
33.9072862520165, 4.3204532657657655
34.24202366015415, 4.332971364221364
34.60465585230329, 4.344446287805662
34.91149847642947, 4.355225761475761
35.246235884567135, 4.36635296010296
35.58097329270479, 4.380261958386957
35.91571070084245, 4.3913891570141566
36.25044810898011, 4.401125455812955
36.58518551711777, 4.412252654440154
36.91992292525543, 4.4247707528957525
37.25466033339309, 4.435897951522952
37.589397741530746, 4.44563425032175
37.92413514966841, 4.4581523487773485
38.258872557806065, 4.469279547404547
38.59360996594372, 4.481102195945946
38.92834737408138, 4.491533944658944
39.26308478221904, 4.502661143286143
39.56992740634523, 4.509267917471042
39.93255959849436, 4.52491554054054
40.26729700663202, 4.536042739167739
40.602034414769676, 4.545779037966538
40.93677182290734, 4.558297136422136
41.271509231044995, 4.566642535392535
41.60624663918266, 4.575822474259974
41.94098404732031, 4.590287832475332
42.275721455457976, 4.600024131274131
42.61045886359563, 4.609760430072929
42.945196271733295, 4.620887628700128
43.27993367987095, 4.6334057271557265
43.61467108800861, 4.641751126126126
43.94940849614627, 4.654269224581724
44.28414590428393, 4.664005523380522
44.61888331242159, 4.675132722007722
44.95362072055925, 4.686259920634921
45.288358128696906, 4.695996219433719
45.62309553683456, 4.705732518232518
45.957832944972225, 4.716859716859717
46.29257035310988, 4.725205115830115
46.62730776124754, 4.7377232142857135
46.9620451693852, 4.747459513084513
47.29678257752286, 4.758586711711711
47.63151998566052, 4.76693211068211
47.96625739379818, 4.7780593093093096
48.32888958594731, 4.787795608108108
48.60783742606203, 4.793011482464607
48.970469618211155, 4.8072682057057055
49.30520702634881, 4.817004504504504
49.63994443448648, 4.828131703131703
49.974681842624136, 4.837868001930501
50.30941925076179, 4.8476043007293
50.64415665889945, 4.858731499356499
50.97889406703712, 4.867076898326898
51.31363147517477, 4.8782040969540965
51.64836888331243, 4.889331295581295
51.983106291450085, 4.897676694551694
52.317843699587755, 4.906022093522092
52.65258110772541, 4.917149292149292
52.987318515863066, 4.925494691119691
53.32205592400072, 4.935230989918489
53.65679333213838, 4.944967288717288
53.99153074027605, 4.954703587516087
54.3262681484137, 4.964439886314886
54.66100555655136, 4.972785285285284
54.995742964689015, 4.985303383740883
55.330480372826685, 4.990171533140283
55.66521778096434, 5.000603281853281
55.999955189101996, 5.006862331081081
56.33469259723965, 5.021466779279279
56.66943000537732, 5.029812178249678
57.00416741351498, 5.039548477048476
57.33890482165263, 5.047893876018875
57.67364222979029, 5.057630174817675
58.00837963792796, 5.067366473616473
58.343117046065615, 5.075711872586872
58.67785445420327, 5.0854481713856705
59.012591862340926, 5.09379357035607
59.347329270478596, 5.103529869154869
59.68206667861625, 5.111875268125268
60.01680408675391, 5.1216115669240665
60.35154149489156, 5.131347865722865
60.68627890302922, 5.139693264693264
61.02101631116689, 5.148038663663663
61.355753719304545, 5.156384062634062
61.6904911274422, 5.166120361432862
62.025228535579856, 5.17585666023166
62.359965943717526, 5.182115709459459
62.69470335185518, 5.1925474581724576
63.02944075999284, 5.200892857142857
63.36417816813049, 5.209238256113256
63.69891557626816, 5.218974554912054
64.03365298440582, 5.2273199538824535
64.36839039254347, 5.237056252681253
64.70312780068113, 5.245401651651652
65.0378652088188, 5.25374705062205
65.37260261695646, 5.2620924495924495
65.70734002509411, 5.271828748391248
66.04207743323177, 5.280174147361647
66.37681484136944, 5.289910446160445
66.7115522495071, 5.296864945302445
67.04628965764475, 5.303819444444445
67.3810270657824, 5.313555743243243
67.71576447392006, 5.321901142213642
68.05050188205773, 5.3302465411840405
68.38523929019539, 5.33859194015444
68.71997669833304, 5.346937339124839
69.08260889048218, 5.355282738095238
69.36155673059689, 5.360498612451737
69.72418892274602, 5.371973536036036
70.05892633088368, 5.380318935006435
70.39366373902133, 5.390055233805233
70.728401147159, 5.397009732947232
71.06313855529666, 5.4039642320892325
71.39787596343432, 5.413700530888031
71.73261337157197, 5.422045929858429
72.06735077970964, 5.430391328828828
72.4020881878473, 5.438736727799228
72.73682559598495, 5.447082126769627
73.07156300412261, 5.454036625911626
73.40630041226028, 5.462382024882025
73.74103782039793, 5.4707274238524235
74.07577522853559, 5.479072822822823
74.41051263667325, 5.488809121621621
74.7452500448109, 5.49437272093522
75.07998745294857, 5.501327220077219
75.41472486108623, 5.5082817192192195
75.74946226922388, 5.519408917846417
76.08419967736154, 5.524277067245817
76.41893708549921, 5.534708815958815
76.75367449363686, 5.5416633151008154
77.08841190177452, 5.550008714071214
77.42314930991218, 5.558354113041613
77.75788671804985, 5.565308612183611
78.0926241261875, 5.5736540111540105
78.42736153432516, 5.58199941012441
78.76209894246281, 5.590344809094808
79.09683635060048, 5.595908408408408
79.43157375873814, 5.604253807378807
79.7663111668758, 5.611208306520806
80.10104857501345, 5.619553705491205
80.43578598315112, 5.627899104461604
80.77052339128878, 5.634853603603603
81.10526079942643, 5.641808102745602
81.43999820756409, 5.650153501716002
81.77473561570174, 5.657108000858
82.10947302383941, 5.665453399828399
82.44421043197707, 5.672407898970398
82.77894784011472, 5.679362398112398
83.09136942104321, 5.682422377734878
83.44842265639005, 5.694662296224796
83.7831600645277, 5.703007695195194
84.11789747266536, 5.709962194337194
84.45263488080302, 5.7169166934791935
84.78737228894069, 5.725262092449593
85.12210969707834, 5.732216591591591
85.456847105216, 5.74056199056199
85.79158451335365, 5.74612558987559
86.12632192149132, 5.754470988845989
86.46105932962898, 5.761425487987988
86.79579673776664, 5.769770886958386
87.13053414590429, 5.776725386100386
87.46527155404196, 5.7850707850707845
87.80000896217962, 5.790634384384384
88.13474637031727, 5.798979783354783
88.46948377845493, 5.804543382668383
88.80422118659259, 5.812888781638781
89.13895859473025, 5.8198432807807805
89.47369600286791, 5.82679777992278
89.83632819501705, 5.830970479407979
90.14317081914322, 5.840706778206777
90.47790822728089, 5.847661277348777
90.81264563541855, 5.8546157764907765
91.1473830435562, 5.861570275632775
91.48212045169386, 5.869915674603174
91.81685785983153, 5.876870173745173
92.15159526796918, 5.885215572715572
92.48633267610684, 5.890779172029172
92.8210700842445, 5.896342771342772
93.15580749238217, 5.90468817031317
93.49054490051982, 5.910251769626769
93.82528230865748, 5.917206268768769
94.16001971679513, 5.9255516677391675
94.4947571249328, 5.932506166881167
94.82949453307046, 5.939460666023166
95.16423194120812, 5.946415165165165
95.49896934934577, 5.953369664307163
95.83370675748343, 5.9589332636207635
96.1684441656211, 5.967278662591163
96.50318157375875, 5.974233161733161
96.83791898189641, 5.979796761046761
97.17265639003406, 5.989533059845559
97.50739379817173, 5.993705759330759
97.84213120630939, 5.999269358644358
98.17686861444705, 6.006223857786358
98.5116060225847, 6.011787457099956
98.84634343072237, 6.020132856070355
99.18108083886003, 6.0284782550407545
99.51581824699768, 6.034041854354355
99.85055565513534, 6.040996353496353
100.18529306327301, 6.046559952809953
100.52003047141066, 6.053514451951951
100.85476787954832, 6.0604689510939505
101.18950528768598, 6.0674234502359505
101.52424269582365, 6.074377949377949
101.8589801039613, 6.079941548691549
102.19371751209896, 6.088286947661948
102.52845492023661, 6.092459647147147
102.86319232837427, 6.099414146289146
103.19792973651194, 6.104977745602746
103.5326671446496, 6.113323144573145
103.86740455278725, 6.120277643715143
104.2021419609249, 6.125841243028743
104.53687936906258, 6.1327957421707415
104.87161677720023, 6.138359341484342
105.20635418533789, 6.14531384062634
105.54109159347554, 6.15087743993994
105.87582900161321, 6.157831939081938
106.21056640975087, 6.163395538395538
106.54530381788852, 6.170350037537537
106.88004122602618, 6.178695436507936
107.21477863416385, 6.184259035821536
107.5495160423015, 6.191213534963534
107.88425345043916, 6.196777134277134
108.21899085857682, 6.2023407335907335
108.55372826671449, 6.207904332904333
108.88846567485214, 6.214858832046332
109.2232030829898, 6.221813331188331
109.55794049112745, 6.22876783033033
109.89267789926511, 6.234331429643929
110.22741530740278, 6.241285928785929
110.56215271554044, 6.245458628271128
110.89689012367809, 6.252413127413127
111.23162753181575, 6.257976726726726
111.56636493995342, 6.263540326040326
111.90110234809107, 6.2704948251823245
112.23583975622873, 6.2760584244959245
112.57057716436638, 6.283012923637923
112.90531457250405, 6.289967422779923
113.2400519806417, 6.295531022093521
113.57478938877937, 6.301094621407121
113.90952679691704, 6.3066582207207205
114.24426420505468, 6.31361271986272
114.57900161319235, 6.320567219004719
114.91373902133002, 6.326130818318318
115.24847642946766, 6.331694417631917
115.58321383760533, 6.337258016945516
115.91795124574297, 6.3428216162591164
116.25268865388064, 6.349776115401115
116.58742606201831, 6.355339714714715
116.92216347015595, 6.362294213856713
117.25690087829362, 6.367857813170313
117.59163828643126, 6.373421412483912
117.92637569456893, 6.3803759116259116
118.2611131027066, 6.385939510939511
118.59585051084424, 6.39150311025311
118.93058791898191, 6.397066709566709
119.26532532711958, 6.404021208708708
119.60006273525723, 6.408193908193908
119.90690535938343, 6.4109757078507075
120.26953755153254, 6.419321106821107
120.6042749596702, 6.426275605963106
120.93901236780788, 6.433230105105105
121.27374977594552, 6.437402804590304
121.60848718408319, 6.442966403903903
121.94322459222086, 6.449920903045903
122.2779620003585, 6.455484502359502
122.61269940849617, 6.461048101673102
122.94743681663381, 6.466611700986701
123.28217422477148, 6.4721753003003
123.61691163290915, 6.479129799442299
123.95164904104679, 6.486084298584299
124.28638644918446, 6.490256998069498
124.6211238573221, 6.495820597383097
124.95586126545977, 6.499993296868297
125.29059867359744, 6.505556896181896
125.62533608173509, 6.509729595667095
125.96007348987276, 6.5180749946374945
126.29481089801043, 6.522247694122694
126.62954830614807, 6.529202193264693
126.96428571428574, 6.534765792578292
127.29902312242338, 6.538938492063492
127.63376053056105, 6.545892991205491
127.96849793869872, 6.5514565905190905
128.30323534683635, 6.55562929000429
128.63797275497402, 6.562583789146289
128.97271016311169, 6.568147388459888
129.30744757124933, 6.572320087945088
129.642184979387, 6.579274587087087
129.97692238752464, 6.584838186400686
130.3116597956623, 6.590401785714286
130.64639720379998, 6.594574485199485
130.98113461193762, 6.600138084513085
131.3158720200753, 6.605701683826683
131.65060942821293, 6.609874383311883
131.9853468363506, 6.616828882453882
132.32008424448827, 6.6210015819390815
132.6548216526259, 6.626565181252681
132.98955906076358, 6.633519680394681
133.32429646890125, 6.63769237987988
133.6590338770389, 6.643255979193479
133.99377128517656, 6.647428678678678
134.3285086933142, 6.652992277992277
134.66324610145188, 6.6585558773058775
134.99798350958955, 6.664119476619476
135.3327209177272, 6.669683075933076
135.66745832586486, 6.675246675246675
136.00219573400253, 6.680810274560274
136.33693314214017, 6.684982974045473
136.67167055027784, 6.690546573359073
137.00640795841548, 6.696110172672673
137.34114536655315, 6.700282872157873
137.67588277469082, 6.705846471471471
138.01062018282846, 6.71001917095667
138.34535759096613, 6.71697367009867
138.68009499910377, 6.72114636958387
139.01483240724144, 6.7267099688974685
139.3495698153791, 6.730882668382668
139.68430722351675, 6.737837167524667
140.01904463165442, 6.743400766838267
140.3537820397921, 6.747573466323466
140.68851944792974, 6.753137065637065
141.0232568560674, 6.7587006649506645
141.35799426420505, 6.7628733644358645
141.69273167234272, 6.768436963749464
142.0274690804804, 6.772609663234663
142.36220648861803, 6.779564162376662
142.6969438967557, 6.783736861861862
143.03168130489337, 6.789300461175461
143.366418713031, 6.79347316066066
143.70115612116868, 6.79764586014586
144.03589352930632, 6.801818559631059
144.370630937444, 6.807382158944659
144.70536834558166, 6.812945758258259
145.0401057537193, 6.818509357571857
145.37484316185697, 6.822682057057056
145.7095805699946, 6.828245656370656
146.04431797813228, 6.8324183558558556
146.37905538626995, 6.837981955169456
146.7137927944076, 6.843545554483054
147.04853020254527, 6.847718253968253
147.38326761068294, 6.853281853281853
147.71800501882058, 6.857454552767052
148.05274242695825, 6.8616272522522515
148.3874798350959, 6.8671908515658515
148.72221724323356, 6.871363551051051
149.05695465137123, 6.87692715036465
149.39169205950887, 6.882490749678249
149.754324251658, 6.885620274292149
150.0611668757842, 6.890836148648649
150.39590428392185, 6.896399747962247
150.73064169205952, 6.9005724474474475
151.06537910019716, 6.906136046761047
151.40011650833483, 6.910308746246246
151.7348539164725, 6.914481445731445
152.06959132461014, 6.920045045045045
152.4043287327478, 6.925608644358644
152.73906614088546, 6.929781343843844
153.07380354902313, 6.933954043329043
153.4085409571608, 6.938126742814243
153.74327836529844, 6.943690342127842
154.0780157734361, 6.947863041613042
154.41275318157378, 6.953426640926641
154.74749058971142, 6.95899024024024
155.0822279978491, 6.963162939725439
155.41696540598673, 6.967335639210639
155.7517028141244, 6.9715083386958385
156.08644022226207, 6.977071938009438
156.4211776303997, 6.982635537323038
156.75591503853738, 6.986808236808237
157.09065244667505, 6.990980936293436
157.4253898548127, 6.995153635778635
157.76012726295036, 6.999326335263835
158.094864671088, 7.002108134920634
158.42960207922567, 7.0076717342342345
158.76433948736334, 7.011844433719434
159.09907689550099, 7.017408033033034
159.43381430363866, 7.021580732518233
159.76855171177633, 7.027144331831831
160.10328911991397, 7.031317031317031
160.43802652805164, 7.03688063063063
160.77276393618928, 7.03966243028743
161.10750134432695, 7.04522602960103
161.44223875246462, 7.050789628914629
161.77697616060226, 7.054962328399828
162.11171356873993, 7.059135027885028
162.44645097687757, 7.063307727370228
162.78118838501524, 7.068871326683826
163.1159257931529, 7.071653126340626
163.45066320129055, 7.0772167256542255
163.78540060942822, 7.081389425139425
164.1201380175659, 7.085562124624625
164.45487542570353, 7.091125723938224
164.7896128338412, 7.095298423423424
165.12435024197885, 7.098080223080222
165.45908765011652, 7.102252922565422
165.79382505825419, 7.1078165218790215
166.12856246639183, 7.111989221364221
166.4632998745295, 7.117552820677821
166.79803728266717, 7.120334620334621
167.1327746908048, 7.12589821964822
167.46751209894248, 7.130070919133419
167.80224950708012, 7.134243618618619
168.1369869152178, 7.138416318103818
168.47172432335546, 7.143979917417417
168.8064617314931, 7.146761717074217
169.14119913963077, 7.152325316387817
169.4759365477684, 7.156498015873016
169.81067395590608, 7.160670715358215
170.14541136404375, 7.164843414843414
170.4801487721814, 7.169016114328614
170.81488618031906, 7.173188813813813
171.14962358845673, 7.1787524131274125
171.48436099659438, 7.182925112612613
171.81909840473205, 7.187097812097813
172.1538358128697, 7.191270511583012
172.48857322100736, 7.195443211068211
172.82331062914503, 7.198225010725011
173.15804803728267, 7.20239771021021
173.49278544542034, 7.206570409695409
173.827522853558, 7.2107431091806085
174.16226026169565, 7.2149158086658085
174.49699766983332, 7.220479407979408
174.83173507797096, 7.224652107464607
175.16647248610863, 7.228824806949807
175.5012098942463, 7.232997506435007
175.83594730238394, 7.237170205920206
176.1706847105216, 7.241342905405405
176.50542211865925, 7.245515604890604
176.84015952679692, 7.2510792042042045
177.1748969349346, 7.253861003861004
177.50963434307224, 7.258033703346204
177.8443717512099, 7.262206402831403
178.17910915934758, 7.266379102316602
178.51384656748522, 7.270551801801801
178.8485839756229, 7.274724501287001
179.18332138376053, 7.278897200772201
179.5180587918982, 7.2830699002574
179.74121706398998, 7.2830699002574
